"id","model","year","transmission","mileage","fueltype","price","tax","mpg","enginesize"
9367, A3,2016,Manual,44000,Diesel,10490,20.0,70.6,1.6
9368, A1,2017,Automatic,27369,Petrol,13990,150.0,56.5,1.4
9369, A6,2015,Automatic,79197,Diesel,13990,20.0,67.3,2.0
9370, A3,2020,Automatic,1350,Diesel,27490,145.0,51.4,2.0
9371, Q3,2019,Automatic,1250,Petrol,35990,145.0,38.2,1.5
9372, Q8,2019,Automatic,1000,Diesel,67990,145.0,32.8,3.0
9373, Q2,2018,Automatic,7442,Petrol,23245,145.0,52.3,1.4
9374, Q2,2017,Manual,24755,Petrol,18495,145.0,52.3,1.4
9375, A3,2014,Manual,47000,Diesel,11990,20.0,67.3,2.0
9376, A3,2015,Manual,54623,Diesel,13240,20.0,67.3,2.0
9377, A3,2018,Automatic,27928,Petrol,21490,145.0,56.5,1.5
9378, A5,2018,Automatic,20500,Petrol,23990,145.0,50.4,2.0
9379, A3,2019,Manual,10000,Diesel,18990,150.0,51.4,1.6
9380, A3,2015,Manual,37238,Diesel,11490,0.0,74.3,1.6
9381, Q7,2015,Automatic,60043,Diesel,27900,205.0,47.9,3.0
9382, A1,2016,Manual,31436,Petrol,11490,0.0,67.3,1.0
9383, A4,2019,Automatic,3250,Petrol,27990,145.0,38.7,2.0
9384, A4,2019,Automatic,4750,Petrol,28990,145.0,38.7,2.0
9385, A4,2019,Automatic,2750,Diesel,27990,145.0,48.7,2.0
9386, Q2,2019,Manual,3000,Diesel,23990,145.0,49.6,1.6
9387, Q3,2019,Manual,10,Diesel,27990,145.0,42.8,2.0
9388, RS3,2020,Automatic,415,Petrol,41990,145.0,29.7,2.5
9389, A5,2019,Automatic,3466,Petrol,35990,145.0,36.7,2.0
9390, TT,2014,Manual,60000,Petrol,11990,165.0,44.1,1.8
9391, Q3,2013,Manual,42300,Diesel,12990,150.0,54.3,2.0
9392, A1,2017,Manual,26500,Petrol,11990,150.0,57.6,1.4
9393, A1,2014,Manual,32000,Diesel,10495,0.0,74.3,1.6
9394, A1,2014,Automatic,52000,Petrol,9495,30.0,54.3,1.4
9395, A4,2017,Manual,36187,Diesel,17445,20.0,70.6,2.0
9396, A5,2019,Automatic,8065,Diesel,27990,145.0,50.4,2.0
9397, Q5,2017,Automatic,12659,Diesel,28990,145.0,55.4,2.0
9398, Q7,2017,Automatic,32310,Diesel,33995,145.0,47.9,3.0
9399, Q5,2016,Automatic,73156,Diesel,23795,240.0,42.8,3.0
9400, A1,2016,Automatic,23000,Diesel,11990,0.0,74.3,1.6
9401, A4,2017,Manual,35000,Petrol,17490,125.0,49.6,2.0
9402, A3,2018,Automatic,18000,Petrol,20990,150.0,56.5,1.5
9403, A1,2013,Automatic,29180,Petrol,9995,30.0,54.3,1.4
9404, S3,2014,Automatic,38473,Petrol,17990,205.0,40.9,2.0
9405, A6,2015,Automatic,41101,Diesel,14995,20.0,67.3,2.0
9406, A5,2016,Automatic,15901,Petrol,21995,165.0,45.6,2.0
9407, A6,2016,Automatic,49461,Diesel,17995,125.0,57.6,2.0
9408, Q7,2019,Automatic,1335,Diesel,59990,145.0,33.2,3.0
9409, Q2,2017,Manual,16829,Petrol,17995,145.0,52.3,1.4
9410, A7,2017,Automatic,39309,Diesel,24490,145.0,52.3,3.0
9411, A5,2016,Automatic,19151,Petrol,23995,260.0,35.8,3.0
9412, A6,2019,Automatic,40000,Diesel,26490,145.0,54.3,3.0
9413, A4,2020,Automatic,203,Diesel,37995,145.0,45.6,2.0
9414, A3,2020,Manual,5000,Diesel,20995,145.0,54.3,1.6
9415, A1,2016,Manual,39463,Diesel,12490,0.0,76.3,1.6
9416, TT,2017,Manual,39929,Petrol,17445,145.0,47.1,1.8
9417, Q3,2019,Automatic,1082,Petrol,37490,145.0,38.2,1.5
9418, Q5,2019,Automatic,2100,Diesel,37900,145.0,38.2,2.0
9419, Q7,2019,Automatic,3454,Diesel,49990,145.0,33.2,3.0
9420, Q3,2020,Automatic,1500,Diesel,30990,145.0,47.1,2.0
9421, Q2,2019,Automatic,6826,Petrol,28490,145.0,33.2,2.0
9422, Q7,2016,Automatic,18578,Diesel,34990,200.0,47.9,3.0
9423, A1,2017,Manual,27411,Diesel,11495,145.0,76.3,1.6
9424, Q2,2017,Manual,17486,Petrol,20995,125.0,50.4,1.4
9425, A5,2016,Manual,27416,Diesel,17495,125.0,58.9,2.0
9426, Q3,2019,Automatic,10,Petrol,33990,145.0,38.2,1.5
9427, Q3,2019,Automatic,67,Petrol,37990,145.0,38.2,1.5
9428, Q7,2019,Automatic,10,Diesel,41799,145.0,33.6,3.0
9429, A5,2019,Automatic,4298,Diesel,31990,145.0,45.6,2.0
9430, Q7,2019,Automatic,10,Diesel,41495,145.0,33.6,3.0
9431, Q3,2019,Automatic,3986,Diesel,36990,145.0,47.1,2.0
9432, Q5,2019,Automatic,3552,Petrol,35990,145.0,33.2,2.0
9433, Q3,2020,Automatic,500,Diesel,34490,145.0,48.7,2.0
9434, A5,2020,Automatic,500,Petrol,37490,145.0,39.2,2.0
9435, A8,2020,Automatic,250,Diesel,78990,145.0,39.2,3.0
9436, Q5,2017,Automatic,33050,Petrol,28290,145.0,40.4,2.0
9437, Q5,2016,Automatic,44705,Diesel,31990,235.0,42.2,3.0
9438, Q3,2020,Manual,750,Petrol,32490,145.0,40.9,1.5
9439, A4,2015,Manual,39608,Diesel,13290,30.0,61.4,2.0
9440, A6,2019,Automatic,50,Diesel,31900,145.0,47.9,2.0
9441, A5,2019,Automatic,2302,Petrol,34990,145.0,36.7,2.0
9442, A1,2016,Manual,15352,Diesel,12790,0.0,76.3,1.6
9443, A4,2019,Automatic,1705,Petrol,34990,145.0,38.2,2.0
9444, A6,2017,Automatic,46520,Diesel,18990,145.0,64.2,2.0
9445, Q3,2018,Manual,6359,Petrol,21490,145.0,51.4,1.4
9446, RS5,2019,Automatic,1000,Petrol,53490,145.0,30.4,2.9
9447, A4,2019,Automatic,3212,Diesel,25990,145.0,50.4,2.0
9448, Q5,2019,Automatic,10,Diesel,45490,145.0,36.2,2.0
9449, Q2,2019,Automatic,4826,Petrol,33990,145.0,33.2,2.0
9450, TT,2019,Automatic,10,Petrol,54900,145.0,30.1,2.5
9451, A4,2019,Automatic,6464,Diesel,25990,145.0,48.7,2.0
9452, A4,2019,Automatic,1596,Petrol,28990,145.0,38.7,2.0
9453, A7,2019,Automatic,10,Diesel,33990,145.0,52.3,3.0
9454, A5,2017,Automatic,10490,Diesel,24490,145.0,62.8,2.0
9455, A1,2016,Manual,20257,Petrol,11645,0.0,67.3,1.0
9456, A8,2019,Automatic,4850,Diesel,38990,145.0,40.4,3.0
9457, A1,2017,Manual,11570,Petrol,12990,30.0,55.4,1.4
9458, A4,2019,Manual,750,Petrol,26990,145.0,39.2,2.0
9459, Q2,2017,Manual,9865,Petrol,17990,145.0,52.3,1.4
9460, A6,2015,Automatic,40479,Diesel,17495,20.0,67.3,2.0
9461, A3,2016,Manual,33719,Petrol,14345,30.0,58.9,1.4
9462, Q2,2017,Manual,26500,Petrol,16495,145.0,52.3,1.4
9463, Q3,2019,Automatic,2240,Petrol,34990,145.0,38.2,1.5
9464, TT,2019,Automatic,7881,Petrol,34490,145.0,38.7,2.0
9465, Q5,2019,Automatic,3439,Diesel,35490,145.0,38.2,2.0
9466, A3,2019,Manual,8480,Diesel,23240,145.0,51.4,1.6
9467, Q2,2019,Automatic,10,Petrol,30990,145.0,33.2,2.0
9468, A5,2019,Automatic,10,Petrol,31490,145.0,39.8,2.0
9469, A5,2019,Manual,10,Petrol,38990,145.0,38.7,2.0
9470, A5,2019,Automatic,10,Diesel,27990,145.0,46.3,2.0
9471, A3,2019,Manual,1639,Diesel,23990,145.0,52.3,1.6
9472, RS6,2015,Automatic,28123,Petrol,43990,555.0,28.8,4.0
9473, TT,2016,Manual,20052,Petrol,18790,160.0,46.3,2.0
9474, Q2,2019,Automatic,6648,Petrol,27490,145.0,40.9,1.5
9475, Q2,2019,Manual,6688,Petrol,24999,145.0,40.9,1.5
9476, A4,2019,Automatic,5973,Diesel,25990,145.0,48.7,2.0
9477, Q2,2018,Automatic,9231,Petrol,22990,145.0,52.3,1.4
9478, A8,2019,Automatic,1000,Diesel,39995,145.0,40.4,3.0
9479, RS4,2019,Automatic,4100,Petrol,56795,145.0,29.1,2.9
9480, Q3,2019,Automatic,10,Petrol,33990,145.0,38.2,1.5
9481, Q5,2019,Automatic,67,Diesel,34990,145.0,39.2,2.0
9482, A4,2019,Automatic,2475,Diesel,28990,145.0,50.4,2.0
9483, A6,2019,Automatic,5743,Diesel,29990,145.0,47.9,2.0
9484, Q5,2019,Automatic,569,Diesel,45990,145.0,36.2,2.0
9485, A4,2019,Automatic,2011,Diesel,29990,145.0,45.6,2.0
9486, A1,2016,Manual,26895,Petrol,11990,30.0,57.6,1.4
9487, Q2,2020,Automatic,101,Petrol,28490,145.0,42.2,1.5
9488, A1,2020,Automatic,94,Petrol,27995,145.0,40.4,2.0
9489, A5,2019,Automatic,86,Diesel,29990,145.0,48.7,2.0
9490, A6,2019,Automatic,2247,Diesel,32490,145.0,47.9,2.0
9491, Q3,2019,Automatic,4022,Diesel,29990,145.0,47.1,2.0
9492, Q3,2018,Manual,9000,Diesel,23490,145.0,60.1,2.0
9493, Q2,2020,Automatic,157,Diesel,31990,145.0,44.8,2.0
9494, A5,2019,Automatic,5100,Diesel,27490,145.0,48.7,2.0
9495, A4,2016,Manual,83020,Diesel,13995,30.0,64.2,2.0
9496, A6,2020,Automatic,5000,Petrol,38990,145.0,34.0,2.0
9497, Q3,2019,Manual,10,Petrol,26990,145.0,40.9,1.5
9498, Q2,2019,Manual,1707,Diesel,23990,145.0,49.6,1.6
9499, Q3,2019,Manual,529,Diesel,33490,145.0,40.9,2.0
9500, Q2,2019,Manual,1692,Diesel,23990,145.0,49.6,1.6
9501, Q3,2019,Automatic,6675,Petrol,35990,145.0,38.2,1.5
9502, A5,2019,Automatic,2776,Diesel,29999,145.0,45.6,2.0
9503, Q5,2019,Automatic,2808,Diesel,37990,145.0,38.2,2.0
9504, A1,2020,Automatic,244,Petrol,28445,145.0,40.4,2.0
9505, A3,2017,Automatic,33056,Petrol,24495,145.0,43.5,2.0
9506, A3,2016,Manual,30736,Petrol,13990,30.0,58.9,1.4
9507, A5,2016,Manual,38856,Diesel,18490,145.0,56.5,2.0
9508, Q5,2018,Automatic,14859,Petrol,29995,145.0,40.9,2.0
9509, A4,2019,Automatic,2250,Diesel,26990,145.0,50.4,2.0
9510, Q2,2019,Automatic,3883,Petrol,32990,145.0,33.2,2.0
9511, A5,2019,Automatic,97,Diesel,29495,145.0,51.4,2.0
9512, A5,2019,Automatic,6845,Diesel,27990,145.0,50.4,2.0
9513, Q2,2018,Manual,11000,Petrol,19995,145.0,52.3,1.4
9514, Q8,2019,Automatic,5680,Diesel,49495,145.0,33.6,3.0
9515, Q5,2018,Automatic,7266,Petrol,28995,145.0,40.9,2.0
9516, A3,2020,Manual,240,Diesel,26490,145.0,52.3,1.6
9517, Q8,2019,Automatic,7961,Diesel,67495,145.0,32.8,3.0
9518, A3,2019,Automatic,4680,Diesel,23990,145.0,52.3,1.6
9519, A1,2019,Automatic,1587,Petrol,22990,145.0,40.9,2.0
9520, A1,2019,Automatic,4717,Petrol,21990,145.0,40.9,2.0
9521, A1,2019,Automatic,4877,Petrol,22490,145.0,40.9,2.0
9522, Q3,2019,Manual,10,Petrol,26990,145.0,40.9,1.5
9523, Q2,2017,Manual,24000,Petrol,18395,145.0,50.4,1.4
9524, TT,2002,Manual,99000,Petrol,2876,295.0,30.1,1.8
9525, Q5,2019,Automatic,10,Diesel,44990,145.0,36.2,2.0
9526, A4,2019,Automatic,2260,Petrol,27990,145.0,38.7,2.0
9527, A4,2019,Automatic,2349,Diesel,22990,145.0,51.4,2.0
9528, Q3,2019,Automatic,7029,Diesel,27990,145.0,40.9,2.0
9529, Q5,2019,Automatic,220,Diesel,33990,145.0,39.2,2.0
9530, Q5,2019,Automatic,10,Diesel,44990,145.0,36.2,2.0
9531, Q5,2019,Automatic,10200,Diesel,38490,145.0,38.2,2.0
9532, A5,2019,Automatic,9150,Petrol,27999,145.0,39.8,2.0
9533, A1,2016,Manual,12900,Petrol,12490,0.0,67.3,1.0
9534, A1,2016,Manual,21516,Petrol,14245,30.0,58.9,1.4
9535, A4,2016,Manual,40500,Diesel,17990,30.0,67.3,2.0
9536, Q2,2017,Automatic,20508,Petrol,20495,145.0,52.3,1.4
9537, A3,2018,Manual,12134,Diesel,15490,145.0,70.6,1.6
9538, Q5,2019,Automatic,10499,Diesel,32490,145.0,38.2,2.0
9539, A6,2019,Automatic,3225,Diesel,31990,145.0,39.8,3.0
9540, Q3,2019,Automatic,2673,Diesel,38250,145.0,45.6,2.0
9541, A4,2015,Automatic,41594,Diesel,16950,205.0,47.1,2.0
9542, A3,2015,Automatic,29255,Diesel,12950,30.0,62.8,2.0
9543, A3,2017,Manual,21000,Petrol,15450,150.0,55.4,1.5
9544, A4,2007,Manual,125000,Petrol,2675,305.0,34.9,2.0
9545, A4,2005,Manual,123000,Petrol,3195,300.0,33.6,1.8
9546, A4,2019,Automatic,2000,Diesel,28490,145.0,44.8,2.0
9547, Q3,2016,Semi-Auto,63938,Diesel,16450,160.0,50.4,2.0
9548, TT,2016,Manual,52653,Diesel,15995,30.0,62.8,2.0
9549, A3,2017,Automatic,10081,Petrol,23990,150.0,43.5,2.0
9550, Q3,2019,Manual,10,Petrol,29995,145.0,39.8,1.5
9551, Q3,2019,Manual,10,Petrol,29995,145.0,39.8,1.5
9552, Q3,2019,Manual,2688,Diesel,28490,145.0,42.8,2.0
9553, Q5,2019,Automatic,2632,Diesel,39990,145.0,38.2,2.0
9554, A1,2019,Automatic,3651,Petrol,18950,150.0,47.9,1.0
9555, A3,2014,Manual,50652,Diesel,10950,0.0,74.3,1.6
9556, Q2,2017,Manual,22939,Petrol,16450,150.0,55.4,1.0
9557, A1,2017,Manual,8500,Petrol,13950,150.0,67.3,1.0
9558, A3,2016,Semi-Auto,22219,Petrol,15995,30.0,58.9,1.4
9559, A1,2014,Manual,23000,Diesel,12450,0.0,74.3,1.6
9560, Q5,2017,Automatic,55903,Diesel,22950,145.0,56.5,2.0
9561, A5,2017,Automatic,15000,Diesel,24950,150.0,62.8,2.0
9562, Q2,2019,Manual,5000,Diesel,24490,145.0,49.6,1.6
9563, A1,2019,Automatic,5000,Petrol,23290,145.0,40.9,2.0
9564, A5,2019,Manual,10,Petrol,30990,145.0,37.7,2.0
9565, A5,2019,Manual,10,Petrol,30990,145.0,37.2,2.0
9566, A5,2020,Automatic,10,Petrol,30990,145.0,39.8,2.0
9567, Q7,2019,Automatic,7872,Diesel,44750,145.0,33.2,3.0
9568, A5,2019,Automatic,3153,Diesel,28950,145.0,48.7,2.0
9569, A5,2019,Automatic,6129,Diesel,28450,145.0,48.7,2.0
9570, Q7,2018,Automatic,18988,Diesel,51450,145.0,39.2,4.0
9571, Q3,2015,Automatic,31094,Petrol,21950,200.0,40.4,2.0
9572, TT,2017,Manual,37614,Petrol,18750,145.0,46.3,2.0
9573, Q2,2018,Manual,11794,Petrol,19450,145.0,53.3,1.0
9574, A1,2017,Manual,21517,Petrol,19950,150.0,39.8,2.0
9575, Q2,2019,Manual,6750,Petrol,20450,150.0,42.8,1.5
9576, Q2,2017,Automatic,7325,Diesel,22950,150.0,57.7,2.0
9577, A1,2014,Manual,28061,Petrol,11950,20.0,60.1,1.4
9578, A6,2017,Automatic,37973,Diesel,21450,145.0,61.4,2.0
9579, A3,2014,Manual,28181,Petrol,12950,30.0,57.6,1.2
9580, A7,2018,Automatic,17087,Diesel,33950,150.0,38.2,3.0
9581, Q2,2019,Automatic,5204,Petrol,30950,145.0,33.2,2.0
9582, Q3,2019,Manual,3457,Petrol,28750,145.0,39.8,1.5
9583, Q3,2019,Automatic,3878,Diesel,28450,145.0,47.1,2.0
9584, A4,2019,Automatic,3629,Diesel,28450,145.0,44.8,2.0
9585, A5,2019,Automatic,4074,Diesel,25950,145.0,51.4,2.0
9586, Q7,2020,Automatic,2402,Diesel,60950,145.0,33.2,3.0
9587, RS4,2019,Automatic,5159,Petrol,59450,145.0,29.1,2.9
9588, A5,2018,Automatic,12195,Diesel,22950,145.0,67.3,2.0
9589, Q3,2019,Manual,2506,Petrol,27950,145.0,40.9,1.5
9590, Q3,2019,Manual,1534,Petrol,28250,145.0,40.9,1.5
9591, A3,2017,Automatic,33741,Diesel,18950,145.0,61.4,2.0
9592, A6,2016,Automatic,31931,Diesel,18950,125.0,57.6,2.0
9593, RS4,2018,Automatic,23996,Petrol,49950,145.0,32.1,2.9
9594, A4,2017,Automatic,17563,Diesel,19450,30.0,65.7,2.0
9595, A3,2015,Automatic,27007,Petrol,19950,200.0,40.9,2.0
9596, A1,2016,Manual,49470,Petrol,11950,30.0,55.4,1.4
9597, Q2,2017,Manual,24986,Petrol,18950,145.0,52.3,1.4
9598, Q3,2019,Manual,10,Diesel,28490,145.0,42.8,2.0
9599, Q3,2019,Manual,10,Petrol,27490,145.0,40.9,1.5
9600, A4,2019,Automatic,9633,Petrol,25450,145.0,38.7,2.0
9601, A8,2019,Automatic,8076,Petrol,44950,145.0,28.8,3.0
9602, A4,2019,Automatic,8299,Diesel,26250,145.0,50.4,2.0
9603, Q3,2017,Manual,25670,Diesel,19950,145.0,61.4,2.0
9604, Q7,2017,Automatic,39202,Diesel,34950,200.0,47.9,3.0
9605, Q3,2017,Automatic,22036,Petrol,22950,145.0,47.9,1.4
9606, Q3,2019,Automatic,13639,Petrol,27950,145.0,38.2,1.5
9607, A1,2012,Manual,70000,Diesel,7475,0.0,74.3,1.6
9608, A3,2011,Manual,70000,Diesel,6875,30.0,64.2,2.0
9609, Q2,2018,Automatic,19529,Petrol,20450,145.0,54.3,1.4
9610, Q2,2018,Automatic,13145,Petrol,24950,145.0,52.3,1.4
9611, Q2,2018,Automatic,31352,Petrol,19950,145.0,54.3,1.4
9612, A4,2016,Automatic,15135,Diesel,18950,20.0,67.3,2.0
9613, Q3,2016,Manual,20719,Diesel,20950,160.0,49.6,2.0
9614, A1,2017,Manual,26950,Petrol,12950,0.0,67.3,1.0
9615, Q3,2020,Manual,10,Petrol,28490,145.0,39.8,1.5
9616, Q7,2019,Automatic,6331,Diesel,45990,145.0,33.2,3.0
9617, A5,2019,Automatic,6445,Diesel,27490,145.0,48.7,2.0
9618, Q2,2019,Manual,13,Diesel,21990,145.0,49.6,1.6
9619, Q3,2020,Manual,24,Petrol,33990,145.0,39.8,1.5
9620, A3,2016,Manual,17045,Petrol,22950,200.0,40.4,2.0
9621, Q5,2017,Automatic,46048,Diesel,23950,145.0,56.5,2.0
9622, A3,2010,Manual,97000,Diesel,4295,20.0,68.9,1.6
9623, A3,2012,Manual,46000,Petrol,5995,205.0,40.9,1.6
9624, A3,2010,Manual,65000,Diesel,6475,145.0,53.3,2.0
9625, Q3,2012,Manual,33029,Diesel,12990,205.0,47.9,2.0
9626, A1,2011,Manual,45000,Diesel,6475,0.0,70.6,1.6
9627, TT,2012,Manual,66896,Petrol,8990,165.0,44.1,1.8
9628, A3,2012,Manual,55000,Diesel,6675,30.0,64.2,2.0
9629, A4,2010,Manual,80000,Diesel,7375,150.0,53.3,2.0
9630, A5,2014,Manual,78812,Diesel,10990,30.0,61.4,2.0
9631, Q3,2019,Manual,1459,Petrol,29450,145.0,39.8,1.5
9632, Q3,2019,Manual,1720,Petrol,29250,145.0,39.8,1.5
9633, A1,2012,Manual,65794,Diesel,6790,0.0,74.3,1.6
9634, A5,2009,Manual,73848,Petrol,6695,235.0,39.8,1.8
9635, A3,2007,Manual,104000,Diesel,2795,145.0,53.3,1.9
9636, A3,2019,Automatic,2500,Diesel,24750,145.0,52.3,1.6
9637, A1,2016,Manual,40494,Petrol,10550,0.0,67.3,1.0
9638, A1,2016,Manual,52820,Diesel,10695,0.0,76.3,1.6
9639, A6,2019,Automatic,8305,Diesel,32750,145.0,39.8,3.0
9640, A1,2014,Manual,70000,Diesel,7475,0.0,74.3,1.6
9641, Q7,2014,Semi-Auto,34000,Diesel,22995,555.0,28.5,4.1
9642, A3,2011,Manual,87000,Diesel,5290,30.0,64.2,2.0
9643, Q7,2017,Automatic,34003,Diesel,37950,145.0,47.9,3.0
9644, Q3,2016,Automatic,18515,Petrol,23950,200.0,40.4,2.0
9645, A4,2016,Manual,15261,Diesel,19950,30.0,62.8,2.0
9646, Q3,2019,Automatic,9859,Diesel,27950,145.0,47.1,2.0
9647, Q3,2017,Manual,39087,Diesel,18450,145.0,56.5,2.0
9648, A5,2019,Automatic,3306,Diesel,32450,145.0,51.4,2.0
9649, A5,2019,Automatic,2000,Diesel,32950,145.0,45.6,2.0
9650, A5,2019,Automatic,615,Diesel,30950,145.0,51.4,2.0
9651, A1,2020,Automatic,1406,Petrol,28950,145.0,44.1,1.5
9652, A1,2019,Automatic,3700,Petrol,23450,145.0,40.9,2.0
9653, Q3,2019,Manual,2298,Diesel,29450,145.0,42.8,2.0
9654, A7,2019,Automatic,978,Diesel,35950,145.0,48.7,2.0
9655, A1,2013,Manual,49547,Diesel,7490,0.0,74.3,1.6
9656, A3,2010,Manual,107304,Diesel,4490,125.0,57.6,2.0
9657, A1,2014,Manual,60000,Petrol,8275,125.0,52.3,1.4
9658, A1,2012,Manual,56472,Diesel,6975,20.0,68.9,2.0
9659, A1,2013,Manual,75000,Diesel,6575,0.0,74.3,1.6
9660, TT,2010,Manual,49879,Petrol,6990,265.0,36.7,2.0
9661, A4,2014,Manual,75261,Diesel,10475,125.0,60.1,2.0
9662, A4,2014,Manual,51514,Diesel,9999,30.0,62.8,2.0
9663, A3,2016,Manual,19323,Petrol,12299,20.0,61.4,1.4
9664, A5,2014,Automatic,83587,Diesel,8999,145.0,53.3,2.0
9665, A3,2015,Manual,73643,Petrol,7999,30.0,56.5,1.2
9666, A1,2015,Manual,51395,Diesel,9999,0.0,80.7,1.6
9667, A5,2016,Manual,46107,Petrol,14999,200.0,40.9,2.0
9668, A6,2017,Automatic,47506,Diesel,18999,30.0,61.4,2.0
9669, Q5,2018,Automatic,25531,Petrol,25999,145.0,40.9,2.0
9670, A1,2016,Manual,23640,Petrol,11999,30.0,55.4,1.4
9671, A3,2013,Automatic,31244,Diesel,12499,30.0,64.2,2.0
9672, TT,2011,Automatic,75309,Petrol,9099,200.0,39.8,2.0
9673, A3,2014,Manual,39828,Petrol,9999,30.0,57.6,1.2
9674, A1,2016,Manual,26586,Petrol,12599,30.0,56.5,1.4
9675, Q3,2017,Automatic,15003,Petrol,19999,145.0,47.9,1.4
9676, A3,2018,Automatic,22739,Diesel,14999,145.0,72.4,1.6
9677, TT,2017,Manual,12205,Diesel,17799,30.0,62.8,2.0
9678, A3,2015,Automatic,50497,Petrol,15399,160.0,43.5,1.8
9679, A3,2015,Manual,35425,Diesel,11899,0.0,74.3,1.6
9680, A3,2015,Automatic,17456,Petrol,15282,30.0,58.9,1.4
9681, A4,2016,Manual,17418,Diesel,14799,0.0,74.3,2.0
9682, A1,2016,Manual,15224,Diesel,11499,0.0,76.3,1.6
9683, A3,2015,Manual,63769,Diesel,9216,20.0,68.9,2.0
9684, A3,2015,Manual,33207,Diesel,14999,20.0,67.3,2.0
9685, A1,2015,Manual,31509,Petrol,10349,0.0,67.3,1.0
9686, A1,2012,Manual,44775,Petrol,8999,125.0,52.3,1.4
9687, A1,2015,Manual,30006,Petrol,12521,30.0,58.9,1.4
9688, TT,2016,Manual,52384,Diesel,12599,30.0,62.8,2.0
9689, A1,2016,Manual,12730,Petrol,11299,30.0,57.6,1.4
9690, A4,2006,Automatic,105000,Petrol,3495,300.0,34.0,2.0
9691, Q5,2011,Manual,168017,Diesel,6195,200.0,42.1,2.0
9692, A4,2012,Automatic,43269,Petrol,11999,145.0,47.1,2.0
9693, A5,2016,Manual,63332,Diesel,14800,125.0,58.9,2.0
9694, A5,2016,Manual,28418,Diesel,15250,145.0,54.3,2.0
9695, Q3,2016,Automatic,49530,Diesel,16999,160.0,50.4,2.0
9696, Q3,2017,Automatic,26360,Petrol,17799,145.0,47.9,1.4
9697, A5,2014,Automatic,69212,Diesel,12699,125.0,60.1,2.0
9698, A7,2013,Automatic,76597,Diesel,14699,200.0,47.9,3.0
9699, Q5,2014,Automatic,37459,Petrol,19999,260.0,35.8,2.0
9700, A1,2016,Manual,17271,Petrol,11899,30.0,55.4,1.4
9701, Q3,2015,Manual,51034,Diesel,13999,125.0,60.1,2.0
9702, A3,2014,Automatic,44880,Petrol,10799,30.0,56.5,1.4
9703, TT,2015,Automatic,58231,Petrol,15299,160.0,44.1,2.0
9704, TT,2015,Manual,34897,Petrol,14799,160.0,46.3,2.0
9705, Q5,2015,Manual,80521,Diesel,15099,200.0,47.9,2.0
9706, A4,2016,Automatic,70248,Diesel,12499,20.0,70.6,2.0
9707, TT,2015,Manual,26258,Petrol,16999,145.0,47.1,2.0
9708, Q5,2010,Manual,77295,Diesel,9299,235.0,43.5,2.0
9709, A3,2017,Manual,13291,Diesel,13995,145.0,74.3,1.6
9710, A6,2016,Manual,38200,Diesel,13799,30.0,61.4,2.0
9711, Q3,2017,Manual,56653,Diesel,15699,30.0,61.4,2.0
9712, A6,2015,Automatic,80232,Diesel,15799,125.0,61.4,2.0
9713, A5,2014,Automatic,57873,Diesel,12199,125.0,58.9,2.0
9714, A6,2016,Automatic,45194,Diesel,14999,20.0,67.3,2.0
9715, S3,2016,Semi-Auto,22445,Petrol,22745,160.0,43.5,2.0
9716, A3,2009,Manual,63241,Petrol,5000,200.0,41.5,1.6
9717, A1,2013,Automatic,51476,Petrol,9799,125.0,53.3,1.4
9718, A3,2016,Automatic,34078,Diesel,14299,125.0,58.9,2.0
9719, A3,2015,Automatic,29460,Diesel,11999,30.0,64.2,2.0
9720, A3,2011,Manual,85246,Diesel,5899,30.0,65.7,1.6
9721, A6,2013,Manual,83297,Diesel,8399,145.0,56.5,2.0
9722, A5,2015,Manual,79651,Diesel,10800,145.0,54.3,2.0
9723, A4,2016,Manual,88151,Diesel,10200,20.0,70.6,2.0
9724, A4,2014,Automatic,45411,Diesel,12995,125.0,58.9,2.0
9725, TT,2012,Semi-Auto,56441,Petrol,14000,265.0,36.7,2.0
9726, A3,2013,Manual,49525,Diesel,7000,20.0,68.9,1.6
9727, A3,2008,Manual,136000,Diesel,2995,205.0,48.7,2.0
9728, A3,2008,Manual,119000,Petrol,4495,260.0,37.7,2.0
9729, A5,2009,Manual,108000,Petrol,5495,160.0,42.8,2.0
9730, A5,2011,Manual,85000,Diesel,8395,200.0,48.7,2.0
9731, A4,2016,Manual,44328,Diesel,14729,20.0,70.6,2.0
9732, A4,2007,Manual,89000,Diesel,5495,220.0,43.4,2.0
9733, Q5,2008,Manual,83000,Diesel,8495,230.0,42.1,2.0
9734, TT,2008,Automatic,82000,Petrol,5495,260.0,36.7,2.0
9735, Q5,2010,Automatic,82397,Diesel,11099,300.0,37.6,3.0
9736, A6,2016,Automatic,52287,Diesel,18999,125.0,58.9,2.0
9737, Q5,2009,Manual,62000,Diesel,9495,235.0,42.1,2.0
9738, Q7,2014,Automatic,30500,Diesel,25449,280.0,38.2,3.0
9739, S8,2015,Automatic,25500,Petrol,31250,305.0,30.1,4.0
9740, RS6,2015,Automatic,24987,Petrol,44950,315.0,29.4,4.0
9741, Q5,2013,Automatic,39780,Diesel,15500,195.0,47.1,2.0
9742, A4,2013,Automatic,50765,Diesel,9350,125.0,58.9,2.0
9743, A3,2009,Manual,68470,Petrol,5295,150.0,48.7,1.4
9744, A3,2013,Manual,40646,Diesel,8599,0.0,74.3,1.6
9745, A3,2016,Manual,70070,Diesel,10099,0.0,74.3,1.6
