id,model,year,transmission,mileage,fueltype,price,tax
9893, A4,2016,Manual,51075,Diesel,14799,30
9894, A8,2012,Automatic,75920,Diesel,11999,235
9895, A3,2014,Manual,87000,Diesel,5500,0
9896, TT,2004,Manual,129000,Petrol,2895,325
9897, A3,2008,Manual,123000,Diesel,3995,160
9898, A3,2005,Manual,122000,Diesel,2495,150
9899, A4,2011,Manual,103000,Diesel,6895,165
9900, A3,2013,Manual,50500,Petrol,11399,30
9901, A6,2017,Automatic,29095,Diesel,20499,145
9902, A3,2015,Manual,57021,Diesel,9899,0
9903, Q5,2011,Automatic,59986,Petrol,13999,300
9904, Q3,2016,Manual,20183,Diesel,19299,145
9905, A3,2017,Automatic,37399,Diesel,13195,20
9906, A3,2014,Manual,72591,Diesel,7869,0
9907, Q2,2017,Automatic,23000,Petrol,21000,125
9908, Q7,2020,Automatic,5000,Diesel,70950,145
9909, A1,2018,Manual,20000,Petrol,14500,150
9910, A4,2016,Manual,45100,Diesel,15699,30
9911, A3,2017,Manual,16850,Diesel,13399,0
9912, Q3,2017,Automatic,27868,Petrol,20990,145
9913, A4,2017,Automatic,27409,Petrol,19450,125
9914, A1,2018,Automatic,17406,Petrol,15890,145
9915, TT,2015,Manual,58261,Diesel,13950,20
9916, S4,2005,Automatic,62000,Petrol,5895,330
9917, A3,2017,Automatic,8000,Petrol,15490,20
9918, A4,2015,Manual,69599,Diesel,9999,30
9919, A6,2013,Manual,69550,Diesel,10299,125
9920, Q3,2014,Manual,20255,Petrol,16499,235
9921, A1,2016,Automatic,29211,Diesel,13500,0
9922, A6,2019,Automatic,8472,Diesel,27000,150
9923, A4,2020,Automatic,6760,Diesel,47000,145
9924, Q7,2019,Automatic,10035,Diesel,45800,145
9925, RS6,2017,Automatic,17283,Petrol,59900,150
9926, Q7,2019,Automatic,2355,Diesel,47200,150
9927, A3,2019,Automatic,14391,Petrol,24000,150
9928, A4,2019,Automatic,10254,Diesel,26000,150
9929, A4,2019,Automatic,3306,Diesel,25000,150
9930, A4,2017,Automatic,22650,Diesel,22500,150
9931, A1,2016,Manual,17392,Petrol,12499,30
9932, A3,2014,Automatic,79427,Diesel,10799,20
9933, A3,2013,Manual,27267,Petrol,11399,30
9934, A3,2013,Manual,34801,Petrol,9999,20
9935, A3,2015,Manual,86108,Diesel,8689,20
9936, A1,2016,Manual,22085,Petrol,12999,30
9937, A4,2016,Automatic,40568,Diesel,13899,20
9938, Q5,2013,Automatic,50111,Diesel,13999,200
9939, A3,2015,Manual,39200,Diesel,13949,20
9940, A4,2016,Manual,65106,Diesel,14099,20
9941, A4,2015,Manual,116840,Diesel,10500,125
9942, Q3,2014,Manual,72890,Diesel,11500,145
9943, Q3,2016,Manual,92950,Diesel,11295,145
9944, A3,2016,Manual,88140,Diesel,11695,20
9945, Q2,2019,Manual,6652,Diesel,20500,145
9946, A4,2012,Automatic,30100,Petrol,14900,165
9947, A1,2019,Automatic,4846,Petrol,23000,150
9948, A5,2015,Automatic,87660,Diesel,14495,160
9949, A3,2015,Manual,44458,Diesel,10500,0
9950, A3,2016,Automatic,67392,Diesel,13299,20
9951, A3,2014,Manual,75269,Diesel,11679,20
9952, A1,2016,Manual,22368,Petrol,11869,0
9953, A3,2015,Manual,49441,Diesel,10299,0
9954, A3,2015,Manual,31586,Diesel,9599,0
9955, Q5,2016,Automatic,43009,Diesel,30000,235
9956, Q5,2016,Automatic,39671,Diesel,29300,235
9957, A3,2016,Automatic,57407,Diesel,16000,125
9958, Q2,2019,Automatic,6379,Petrol,24500,150
9959, A4,2016,Automatic,44660,Diesel,13295,0
9960, A4,2013,Manual,126580,Diesel,6500,30
9961, A1,2016,Manual,64910,Diesel,8500,0
9962, A4,2016,Automatic,120470,Diesel,12795,30
9963, A4,2015,Automatic,128080,Diesel,7500,145
9964, A5,2015,Manual,94690,Diesel,10795,125
9965, Q2,2017,Automatic,16250,Diesel,21250,145
9966, A3,2019,Manual,3200,Petrol,22490,145
9967, Q5,2019,Automatic,7500,Diesel,33000,145
9968, Q2,2018,Automatic,17540,Petrol,24500,145
9969, A3,2016,Manual,43201,Diesel,14495,20
9970, Q5,2019,Automatic,9843,Diesel,33000,145
9971, Q5,2019,Automatic,13683,Diesel,32250,145
9972, Q3,2016,Manual,19821,Diesel,19000,165
9973, A4,2016,Manual,37303,Diesel,16850,30
9974, A3,2019,Manual,5096,Diesel,23000,145
9975, Q3,2019,Manual,85,Diesel,28000,150
9976, Q3,2019,Automatic,14430,Petrol,29000,150
9977, Q3,2019,Automatic,16363,Petrol,28900,150
9978, Q3,2019,Automatic,7626,Diesel,27500,150
9979, Q3,2020,Manual,1000,Petrol,28000,145
9980, A5,2011,Manual,44000,Diesel,10995,160
9981, A6,2019,Automatic,4887,Diesel,28000,145
9982, A4,2019,Automatic,8450,Diesel,31495,145
9983, Q3,2019,Manual,10881,Petrol,24500,145
9984, A3,2019,Manual,12800,Diesel,21000,145
9985, Q2,2017,Manual,45478,Petrol,18000,150
9986, A4,2019,Automatic,4650,Diesel,43000,145
9987, Q5,2019,Automatic,10021,Diesel,30000,145
9988, A6,2010,Automatic,69000,Petrol,8995,260
9989, A4,2006,Manual,93000,Diesel,3895,240
9990, A1,2017,Manual,12000,Petrol,8600,150
9991, Q3,2017,Automatic,24000,Petrol,17490,145
9992, Q2,2018,Automatic,4000,Petrol,20850,150
9993, Q3,2020,Automatic,1000,Petrol,34000,145
9994, RS5,2018,Automatic,13121,Petrol,42000,145
9995, Q7,2018,Automatic,12219,Diesel,38000,145
9996, Q2,2017,Manual,13272,Diesel,17000,145
9997, A4,2016,Automatic,37290,Diesel,14500,0
9998, A4,2017,Automatic,20103,Diesel,17500,145
9999, A5,2017,Manual,38266,Petrol,18500,145
10000, A3,2016,Manual,18668,Petrol,18000,125
10001, Q3,2016,Automatic,36617,Diesel,16750,165
10002, Q7,2019,Automatic,8824,Diesel,43000,150
10003, Q3,2015,Automatic,23787,Petrol,19750,205
10004, A3,2016,Automatic,72800,Hybrid,13000,0
10005, A1,2015,Manual,83390,Diesel,7895,0
10006, Q5,2017,Automatic,85780,Diesel,16295,200
10007, A3,2015,Manual,89060,Diesel,8500,30
10008, A5,2015,Automatic,68250,Diesel,16000,200
10009, A3,2015,Manual,112380,Diesel,7000,0
10010, A4,2016,Automatic,86910,Diesel,13295,30
10011, A6,2016,Manual,107150,Diesel,11000,30
10012, A4,2016,Manual,83490,Diesel,11195,20
10013, A3,2009,Manual,63899,Petrol,5295,200
10014, A3,2016,Automatic,26000,Diesel,16950,125
10015, TT,2017,Automatic,25000,Petrol,20750,205
10016, A6,2018,Automatic,19000,Diesel,25000,145
10017, A6,2017,Automatic,22000,Diesel,19995,145
10018, Q7,2018,Automatic,30600,Diesel,40000,150
10019, Q7,2016,Automatic,41348,Diesel,30500,205
10020, Q3,2017,Manual,36102,Petrol,16500,145
10021, Q3,2019,Automatic,12190,Petrol,26500,150
10022, Q5,2018,Automatic,22710,Petrol,29000,150
10023, TT,2015,Automatic,34000,Petrol,16950,160
10024, A6,2015,Automatic,43000,Diesel,21950,160
10025, A4,2016,Manual,43124,Diesel,14699,20
10026, A6,2015,Automatic,81707,Diesel,14599,30
10027, A4,2017,Manual,11973,Diesel,14999,145
10028, Q2,2018,Automatic,17000,Petrol,26500,145
10029, Q5,2017,Automatic,24724,Diesel,23000,145
10030, Q3,2012,Manual,113500,Diesel,7695,145
10031, Q3,2015,Automatic,22929,Petrol,16975,200
10032, Q2,2018,Manual,24021,Petrol,16795,145
10033, A3,2016,Automatic,18833,Petrol,13995,20
10034, S5,2011,Automatic,93820,Petrol,11495,325
10035, TT,2011,Manual,38000,Petrol,9995,200
10036, A1,2015,Manual,22000,Petrol,11490,30
10037, A1,2017,Manual,13000,Petrol,14490,145
10038, A3,2008,Manual,92500,Diesel,3450,150
10039, A6,2018,Automatic,15441,Diesel,28000,150
10040, A3,2016,Automatic,33808,Diesel,17850,125
10041, Q2,2019,Automatic,5775,Petrol,24000,150
10042, Q5,2015,Automatic,34545,Diesel,18500,200
10043, Q5,2016,Automatic,89165,Diesel,18099,200
10044, A3,2013,Manual,53566,Diesel,8499,20
10045, A5,2015,Manual,30981,Diesel,13199,20
10046, A3,2016,Manual,82023,Diesel,12199,20
10047, A1,2017,Manual,12290,Petrol,13999,30
10048, A6,2017,Automatic,47990,Diesel,15999,145
10049, TT,2007,Manual,50750,Petrol,7850,555
10050, Q5,2009,Automatic,95000,Diesel,8995,290
10051, A1,2016,Automatic,33800,Petrol,13495,30
10052, A1,2017,Manual,34000,Petrol,11490,30
10053, Q5,2017,Automatic,30549,Petrol,27000,150
10054, Q5,2017,Automatic,27403,Petrol,27000,150
10055, Q5,2018,Automatic,29169,Petrol,29750,150
10056, Q5,2018,Automatic,16780,Petrol,31000,150
10057, Q5,2018,Automatic,20527,Petrol,29000,150
10058, Q3,2019,Automatic,4694,Diesel,26250,145
10059, Q3,2018,Automatic,25521,Diesel,21000,145
10060, A3,2015,Automatic,32497,Petrol,23000,205
10061, Q5,2019,Automatic,10189,Diesel,36000,150
10062, A3,2019,Automatic,411,Petrol,32500,150
10063, A4,2019,Automatic,4396,Diesel,26000,150
10064, Q7,2018,Automatic,9923,Diesel,65000,150
10065, Q2,2016,Manual,42500,Diesel,16000,30
10066, Q3,2019,Automatic,5746,Petrol,30000,150
10067, Q3,2019,Automatic,4398,Diesel,28000,150
10068, A3,2019,Automatic,289,Petrol,30000,150
10069, Q5,2019,Automatic,3704,Diesel,34890,150
10070, A8,2019,Automatic,6269,Diesel,45000,145
10071, A8,2019,Automatic,12009,Diesel,44490,145
10072, A1,2016,Manual,18382,Petrol,14480,30
10073, R8,2016,Automatic,28888,Petrol,74500,570
10074, Q3,2016,Manual,46750,Petrol,14750,145
10075, Q5,2019,Automatic,175,Diesel,32500,150
10076, Q7,2017,Automatic,46463,Diesel,31000,205
10077, Q8,2018,Automatic,11000,Diesel,50000,150
10078, A4,2016,Automatic,31670,Diesel,15000,0
10079, Q5,2019,Automatic,4537,Diesel,35390,150
10080, A3,2016,Manual,25580,Diesel,15390,20
10081, Q2,2017,Automatic,26821,Petrol,19790,145
10082, Q2,2019,Manual,3555,Diesel,19790,145
10083, Q3,2019,Automatic,5195,Diesel,25690,145
10084, A3,2017,Manual,49245,Diesel,15495,20
10085, A4,2018,Automatic,33632,Petrol,19295,145
10086, Q5,2019,Automatic,1255,Diesel,57895,145
10087, A3,2017,Manual,8695,Petrol,18495,30
10088, A4,2018,Manual,13433,Petrol,20000,145
10089, Q3,2016,Automatic,15815,Diesel,19495,145
10090, Q7,2019,Automatic,12336,Diesel,53000,145
10091, A1,2013,Manual,67409,Diesel,7900,0
10092, A1,2017,Manual,29190,Petrol,11950,0
10093, A1,2017,Manual,26517,Diesel,12250,0
10094, A4,2012,Manual,94366,Diesel,7500,30
10095, A3,2019,Automatic,18803,Petrol,21115,145
10096, Q7,2018,Automatic,24439,Diesel,52495,145
10097, A3,2020,Automatic,8000,Petrol,28000,145
10098, A6,2017,Automatic,20073,Diesel,21000,150
10099, RS4,2020,Automatic,3350,Petrol,69890,150
10100, A6,2015,Automatic,62890,Diesel,18490,125
10101, Q7,2019,Automatic,13602,Diesel,44490,150
10102, Q5,2014,Automatic,41478,Diesel,17800,200
10103, A1,2017,Manual,19952,Petrol,12450,0
10104, S3,2015,Semi-Auto,46965,Petrol,19000,205
10105, A3,2016,Manual,35437,Diesel,15650,20
10106, Q7,2016,Automatic,50536,Diesel,30000,205
10107, A5,2014,Automatic,47600,Diesel,14000,145
10108, A4,2005,Manual,87990,Diesel,4990,325
10109, TT,2002,Manual,131925,Petrol,1990,325
10110, S3,2003,Manual,106000,Petrol,4990,325
10111, A1,2020,Automatic,3222,Petrol,25790,145
10112, A4,2008,Automatic,89000,Diesel,5490,330
10113, A4,2008,Manual,148000,Diesel,3990,305
10114, A3,2011,Manual,106122,Diesel,4690,30
10115, A4,2020,Automatic,1555,Petrol,26890,145
10116, Q2,2019,Manual,2555,Diesel,19690,145
10117, Q3,2019,Manual,1555,Diesel,27190,145
10118, A1,2019,Automatic,2555,Petrol,22790,145
10119, Q3,2019,Manual,3555,Diesel,27190,145
10120, A3,2019,Manual,4555,Diesel,20790,145
10121, Q3,2017,Manual,41509,Petrol,17000,145
10122, Q3,2019,Manual,4995,Petrol,25495,145
10123, Q7,2019,Automatic,12332,Diesel,43895,145
10124, Q3,2019,Automatic,5000,Petrol,39490,150
10125, A3,2017,Manual,21159,Petrol,19000,30
10126, TT,2007,Manual,63000,Petrol,7850,555
10127, TT,2009,Manual,44000,Diesel,9350,145
10128, RS3,2017,Semi-Auto,17552,Petrol,38995,145
10129, Q5,2015,Automatic,42000,Diesel,25990,235
10130, Q5,2018,Automatic,10000,Petrol,35990,145
10131, Q2,2017,Manual,20000,Petrol,16490,125
10132, A4,2013,Manual,83000,Diesel,8990,30
10133, Q3,2013,Semi-Auto,64000,Diesel,12490,200
10134, A3,2019,Automatic,11547,Petrol,22000,150
10135, TT,2016,Automatic,19494,Petrol,26000,205
10136, A1,2015,Manual,30500,Diesel,12500,0
10137, A6,2015,Automatic,78077,Diesel,18000,150
10138, Q7,2018,Automatic,32093,Diesel,48000,150
10139, Q7,2016,Automatic,32486,Diesel,32500,205
10140, Q3,2019,Manual,6185,Petrol,25000,145
10141, Q5,2020,Automatic,5362,Diesel,34500,145
10142, A1,2017,Manual,20871,Petrol,14000,150
10143, A6,2018,Automatic,30986,Diesel,19900,150
10144, TT,2018,Manual,13000,Diesel,19450,145
10145, SQ7,2017,Automatic,40000,Diesel,43950,300
10146, RS6,2016,Automatic,29000,Petrol,44950,325
10147, SQ5,2018,Automatic,37000,Petrol,35950,145
10148, SQ5,2015,Automatic,79000,Diesel,19950,235
10149, Q7,2018,Automatic,23000,Diesel,42950,145
10150, SQ5,2017,Automatic,27000,Petrol,36950,150
10151, A6,2006,Automatic,98000,Petrol,8750,570
10152, Q5,2018,Semi-Auto,4000,Petrol,32995,145
10153, A5,2012,Manual,66000,Diesel,10295,30
10154, A1,2017,Automatic,3000,Petrol,14695,20
10155, A4,2013,Manual,72900,Diesel,8480,30
10156, A1,2012,Manual,19200,Petrol,7650,30
10157, A1,2018,Semi-Auto,32000,Petrol,13995,150
10158, A5,2010,Automatic,90000,Petrol,5750,235
10159, A2,2003,Manual,100000,Diesel,2490,30
10160, Q5,2016,Semi-Auto,37000,Diesel,21995,200
10161, A1,2014,Manual,36000,Petrol,10995,125
10162, Q5,2016,Semi-Auto,40905,Diesel,20000,205
10163, A1,2012,Manual,63565,Diesel,7500,0
10164, A3,2017,Manual,27525,Diesel,13800,145
10165, Q3,2012,Automatic,45000,Diesel,12440,200
10166, Q3,2019,Automatic,8000,Diesel,27400,150
10167, A3,2013,Automatic,79000,Petrol,9880,125
10168, A3,2006,Manual,87000,Petrol,3880,305
10169, TT,2015,Manual,65789,Petrol,17995,200
10170, A3,2015,Semi-Auto,23698,Petrol,14995,30
10171, A1,2014,Manual,27427,Diesel,10795,20
10172, RS4,2006,Manual,66000,Petrol,17999,535
10173, A6,2010,Manual,89000,Diesel,6890,150
10174, RS3,2015,Automatic,27000,Petrol,27790,300
10175, A6,2016,Semi-Auto,69000,Diesel,16999,125
10176, A6,2010,Manual,75000,Diesel,6999,160
10177, A3,2015,Semi-Auto,105200,Diesel,9999,20
10178, A6,2016,Manual,35000,Diesel,17999,125
10179, A3,2013,Manual,79000,Petrol,7999,30
10180, A4,2005,Manual,95000,Petrol,2990,300
10181, A3,2008,Manual,82000,Petrol,3490,235
10182, A3,2008,Manual,93000,Petrol,4590,160
10183, A4,2015,Automatic,97000,Petrol,9990,200
10184, A6,2007,Automatic,70000,Diesel,3990,300
10185, A4,2006,Manual,80000,Petrol,3888,300
10186, A3,2015,Automatic,89000,Hybrid,11240,0
10187, A5,2012,Automatic,94000,Petrol,8990,200
10188, RS7,2014,Automatic,56000,Petrol,33490,555
10189, Q5,2013,Manual,41000,Diesel,14990,200
10190, A5,2011,Manual,35000,Diesel,9940,150
10191, A4,2013,Automatic,43000,Diesel,12880,150
10192, A5,2010,Manual,95000,Petrol,5990,200
10193, TT,2011,Manual,100000,Diesel,6490,145
10194, A5,2017,Automatic,19000,Petrol,25000,145
10195, Q3,2015,Manual,20106,Diesel,17800,150
10196, A3,2010,Manual,46000,Diesel,6240,135
10197, A4,2011,Automatic,56000,Diesel,9440,220
10198, TT,2013,Manual,29000,Petrol,12880,195
10199, A3,2009,Manual,124000,Diesel,4240,145
10200, S3,2016,Semi-Auto,42000,Petrol,20950,160
10201, A6,2017,Semi-Auto,29600,Diesel,29950,150
10202, A7,2014,Automatic,75000,Diesel,14480,200
10203, S3,2015,Manual,32000,Petrol,18790,200
10204, Q3,2014,Automatic,19000,Diesel,15880,200
10205, Q7,2019,Automatic,9000,Diesel,38480,145
10206, A7,2013,Automatic,63000,Diesel,14990,200
10207, A3,2008,Automatic,86000,Petrol,3980,260
10208, A6,2018,Semi-Auto,11800,Petrol,27950,150
10209, SQ7,2017,Semi-Auto,23000,Diesel,59950,145
10210, A7,2011,Semi-Auto,72000,Petrol,12950,300
10211, S3,2015,Manual,48800,Petrol,17950,205
10212, S3,2017,Semi-Auto,26500,Petrol,23950,150
10213, A8,2006,Automatic,104000,Diesel,5595,325
10214, Q5,2009,Automatic,66500,Petrol,12950,300
10215, A1,2012,Manual,25000,Diesel,8288,0
10216, A3,2016,Semi-Auto,38000,Diesel,10999,20
10217, A3,2012,Semi-Auto,56000,Petrol,8950,125
10218, A1,2015,Manual,45000,Petrol,10950,30
10219, Q5,2014,Automatic,31751,Petrol,19950,260
10220, A4,2016,Automatic,56000,Diesel,18950,125
10221, A6,2018,Semi-Auto,29000,Petrol,20950,145
10222, S5,2014,Semi-Auto,32000,Petrol,18950,260
10223, TT,2015,Automatic,46000,Petrol,17995,190
10224, SQ5,2017,Automatic,13000,Petrol,38995,150
10225, A1,2011,Manual,116000,Diesel,4250,20
10226, RS6,2020,Automatic,3000,Petrol,104948,145
10227, Q7,2017,Automatic,29000,Diesel,34948,145
10228, Q7,2018,Automatic,25000,Diesel,35948,145
10229, A3,2017,Automatic,31258,Petrol,13300,20
10230, A3,2018,Automatic,1599,Petrol,18700,145
10231, A1,2017,Semi-Auto,15017,Petrol,13700,145
10232, A3,2016,Semi-Auto,14298,Petrol,14400,30
10233, A3,2009,Manual,90356,Petrol,3495,200
10234, Q2,2017,Manual,87000,Diesel,12745,30
10235, A6,2011,Automatic,94700,Diesel,6495,235
10236, A1,2011,Manual,60700,Petrol,7495,125
10237, A3,2010,Manual,95000,Petrol,4290,200
10238, A5,2014,Automatic,50000,Diesel,16948,165
10239, Q7,2009,Automatic,136000,Diesel,8995,540
10240, A3,2016,Manual,22000,Diesel,12695,20
10241, A3,2013,Manual,60000,Diesel,6995,20
10242, A6,2010,Manual,109000,Diesel,5695,160
10243, Q2,2019,Automatic,15190,Diesel,20700,145
10244, TT,2016,Automatic,71031,Petrol,16400,200
10245, A5,2017,Automatic,20344,Petrol,28000,150
10246, Q5,2013,Automatic,84000,Diesel,17000,260
10247, A1,2017,Semi-Auto,13552,Petrol,13700,150
10248, A3,2018,Semi-Auto,32265,Diesel,20000,150
10249, A1,2017,Semi-Auto,10420,Petrol,12700,150
10250, Q5,2017,Semi-Auto,52073,Diesel,21700,150
10251, A4,2017,Semi-Auto,19534,Petrol,18800,150
10252, A6,2015,Manual,72310,Diesel,11500,30
10253, A5,2017,Automatic,34011,Diesel,20000,30
10254, A4,2013,Manual,50037,Diesel,11800,125
10255, A6,2017,Manual,12386,Diesel,15300,145
10256, A4,2018,Semi-Auto,56607,Diesel,17000,150
10257, A4,2018,Semi-Auto,63876,Diesel,17600,150
10258, A1,2014,Manual,90000,Diesel,6900,0
10259, Q7,2012,Automatic,95600,Diesel,14600,300
10260, A6,2007,Manual,127700,Diesel,2600,205
10261, A4,2013,Manual,84000,Diesel,8488,30
10262, A6,2013,Manual,64000,Diesel,10988,145
10263, A6,2016,Manual,83023,Diesel,14800,125
10264, A4,2016,Manual,72056,Diesel,11500,0
10265, A1,2016,Manual,24689,Petrol,11000,0
10266, A1,2019,Automatic,4875,Petrol,18990,145
10267, A4,2016,Manual,42166,Diesel,12700,20
10268, A3,2016,Manual,36603,Petrol,11500,20
10269, A1,2017,Manual,26716,Petrol,14000,30
10270, A1,2017,Manual,22933,Diesel,14395,20
10271, Q7,2013,Automatic,65000,Diesel,17995,305
10272, A6,2018,Automatic,21284,Petrol,16300,145
10273, A6,2016,Automatic,33285,Diesel,16100,20
10274, A1,2018,Manual,15405,Petrol,15800,145
10275, S8,2015,Automatic,40102,Petrol,24000,325
10276, A3,2016,Manual,18021,Petrol,15700,30
10277, A1,2016,Manual,37539,Diesel,9000,0
10278, A3,2014,Manual,55210,Diesel,8400,0
10279, A1,2016,Manual,24426,Diesel,11300,0
10280, A4,2016,Manual,45478,Petrol,11500,125
10281, A1,2017,Manual,29754,Petrol,11700,30
10282, A5,2015,Automatic,46125,Diesel,16500,160
10283, A3,2017,Manual,33484,Petrol,13500,150
10284, Q3,2013,Manual,88445,Diesel,9250,165
10285, Q3,2014,Manual,73362,Diesel,11500,150
10286, A1,2017,Automatic,26084,Petrol,14300,145
10287, A4,2013,Manual,58024,Diesel,9000,30
10288, A5,2015,Manual,80315,Diesel,13500,165
10289, A6,2017,Automatic,82221,Diesel,18100,145
10290, A4,2016,Manual,19825,Diesel,15600,20
10291, A4,2017,Automatic,20291,Diesel,18900,30
10292, A6,2017,Manual,20131,Diesel,17500,145
10293, A3,2019,Manual,8433,Diesel,18400,145
10294, A6,2015,Automatic,37128,Diesel,18600,145
10295, A6,2017,Automatic,24963,Diesel,20000,145
10296, A6,2018,Automatic,9211,Diesel,26000,145
10297, Q3,2016,Automatic,34811,Diesel,16800,145
10298, A1,2018,Automatic,37310,Petrol,14700,145
10299, A3,2018,Automatic,20175,Petrol,19000,145
10300, A4,2017,Automatic,47189,Diesel,16500,30
10301, S3,2016,Semi-Auto,34500,Petrol,19300,200
10302, A3,2017,Manual,39825,Petrol,12400,145
10303, Q3,2017,Automatic,39147,Petrol,16400,150
10304, A6,2018,Automatic,36220,Diesel,23100,145
10305, Q3,2019,Automatic,1365,Petrol,30000,150
10306, Q3,2017,Automatic,31616,Petrol,17500,150
10307, Q5,2020,Automatic,12,Diesel,50000,150
10308, A1,2016,Manual,15167,Petrol,12000,0
10309, Q3,2019,Automatic,593,Petrol,31950,145
10310, A4,2016,Manual,37448,Petrol,13900,125
10311, A1,2016,Manual,29227,Petrol,11200,30
10312, A4,2017,Manual,42421,Diesel,14800,30
10313, A3,2017,Manual,28439,Petrol,13000,145
10314, A6,2015,Manual,89350,Diesel,13200,30
10315, A6,2016,Automatic,39314,Diesel,15200,30
10316, Q3,2015,Automatic,34784,Petrol,18200,200
10317, A3,2017,Manual,20479,Petrol,13500,150
10318, Q5,2016,Automatic,12050,Diesel,33000,240
10319, A3,2017,Manual,11706,Petrol,16500,150
10320, Q2,2019,Automatic,7846,Petrol,23000,150
10321, A3,2019,Automatic,558,Petrol,31000,150
10322, Q3,2019,Automatic,2796,Petrol,32000,150
10323, A3,2019,Automatic,2893,Petrol,23500,150
10324, A3,2013,Manual,54553,Petrol,11500,125
10325, A3,2016,Manual,83467,Petrol,11200,20
10326, A3,2019,Manual,4986,Petrol,20000,145
10327, A4,2019,Automatic,11955,Petrol,25250,145
10328, A5,2013,Automatic,29806,Petrol,16000,200
10329, A3,2013,Manual,65500,Petrol,10000,125
10330, A3,2019,Automatic,14337,Petrol,20000,145
10331, A1,2017,Manual,22241,Petrol,12000,145
10332, Q3,2017,Manual,9203,Petrol,18500,150
10333, A3,2019,Automatic,11698,Petrol,25000,150
10334, A3,2019,Automatic,13573,Petrol,23500,150
10335, Q2,2019,Automatic,964,Petrol,26500,150
10336, A3,2013,Manual,85255,Diesel,8990,0
10337, A5,2019,Automatic,6100,Diesel,26000,145
10338, A4,2019,Automatic,4322,Diesel,26500,145
10339, Q5,2020,Automatic,1246,Hybrid,50000,140
10340, Q8,2020,Automatic,10,Diesel,72500,150
10341, Q5,2020,Automatic,1552,Diesel,36500,150
10342, A7,2020,Automatic,1200,Diesel,45000,150
10343, Q5,2016,Automatic,19000,Petrol,26000,235
10344, A6,2020,Automatic,893,Diesel,30000,145
10345, Q7,2019,Automatic,11294,Diesel,46500,145
10346, A3,2015,Manual,37718,Petrol,11500,30
10347, A3,2017,Manual,45826,Petrol,12200,20
10348, A3,2019,Manual,3988,Petrol,20000,145
10349, Q3,2014,Automatic,64798,Diesel,12000,200
10350, Q5,2016,Automatic,33785,Diesel,20700,200
10351, A4,2018,Automatic,31617,Petrol,16200,145
10352, A1,2018,Automatic,50230,Petrol,14500,145
10353, A5,2019,Automatic,6066,Petrol,22000,145
10354, A4,2019,Automatic,3714,Diesel,30000,145
10355, Q2,2019,Automatic,3800,Diesel,22995,150
10356, A1,2016,Manual,15567,Diesel,11500,0
10357, A5,2015,Manual,44757,Diesel,11100,30
10358, A1,2016,Manual,17397,Petrol,11500,30
10359, A1,2016,Manual,13022,Petrol,13100,30
10360, A1,2016,Manual,37008,Diesel,9500,0
10361, Q5,2019,Automatic,4601,Diesel,33000,145
10362, A1,2015,Automatic,23000,Petrol,14000,30
10363, A4,2019,Automatic,3522,Petrol,25000,145
10364, A4,2017,Automatic,30292,Diesel,19500,30
10365, A5,2019,Automatic,2607,Petrol,28500,145
10366, Q5,2020,Automatic,26,Diesel,36500,145
10367, Q7,2019,Automatic,3255,Diesel,48500,145
