unique_id,airline_name,overall_rating,review_title,review_date,verified,review,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended
472,Malaysia Airlines,2,"""Very bad value for money""",19th February 2023,True,Kuala Lumpur to Perth in Business Class on flight MH125. The product offered by Malaysian does not deserve to be called Business Class. Compared to other airlines from Asia it is at best Premium Economy. Chaotic security check and boarding process; no priority line. No fully reclining seats. Narrow seats. No comprehensive drink selection for welcome drinks. Drinks even warm after take-off. Very limited choice on menu for breakfast. In general: very old plane with worn seats. Very bad value for money. I have a return flight from Perth to Kuala Lumpur in about 9 days which I am not looking forward to at all. After that I will never use Malaysia Airlines again. Singapore or Thai may ask for higher prices but then I get a product which meets international business class standards.,Boeing 737-800,Business,Business Class,Kuala Lumpur to Perth,23-Feb,1,2,1,2,2,1,1,no
473,Malaysia Airlines,2,"""This airline is incredibly poor""",15th February 2023,False,"This airline is incredibly poor. First the flight was delayed three times while already on the plane due to technical issues. They claimed to have it fixed three times and three times it failed. After spending three hours on the plane and not moving plus dealing with the heat as they wouldn't turn the air-conditioning on. We were offered the smallest bag of peanuts as compensation. I can accept a poor flight, however we missed our connecting flight and were put on the next available flight at 3:30 in the morning ruining our planned transport and accommodation. We were given no compensation. But the thing that has tipped me over the edge is we decided to buy extra legroom for our return flight. After being hung up on we where finally able to book and",A330,Couple Leisure,Economy Class,Melbourne to Colombo via Kuala Lumpur,23-Feb,1,2,2,1,2,1,1,no
474,Finnair,9,"""I had a pleasant experience""",17th November 2022,True,"After several disappointing flights with Finnair, I had a pleasant experience from BKK to HEL. The cabin crew was absolutely fabulous which made this long daytime flight really nice. The new cabin is fine but suits better for night flights but still ok. The food was good but I really wish they will ho back to serve appetisers separately and not on one tray. Toilets were kept clean frequently.",A350,Solo Leisure,Business Class,Bangkok to Helsinki,22-Nov,4,5,4,4,4,4,4,yes
475,Iberia,8,"""fabulous crew on board""",20th December 2021,True,"Excellent Velazquez lounge in Madrid, with real meal. Very quick boarding, and fabulous crew on board. Covid precautions well enforced. 3 points might be improved: Entertainment system is outdated, with an extremely limited choice of movies as well as poor flight tracking. Seat cushion is much too hard, and access to baggage compartment is nearly impossible. Too high.",A-333,Couple Leisure,Business Class,Marseille to Sao Paulo via Madrid,21-Dec,2,5,4,4,2,3,5,yes
476,Corsair,6,"""Overall good experience""",20th January 2020,False,"Paris Orly to Pointe-à-Pitre. Overall good experience, decent food, friendly service on the inbound flight. Outbound all of the crew disappeared at night, difficult to get something to drink. Some security concerns upon landing in Paris. Crew didn’t check the cabin at all,two teens sleeping in lie flat position until touchdown! No one to wake them up, no one to remind them to put their seat in an upright position, never saw that before . Seats are ok but angled lie flat.",Boeing 747,Solo Leisure,Business Class,Paris Orly to Pointe-à-Pitre,20-Jan,2,3,4,4,1,1,4,yes
477,Viva Air,1,"""$170 CAD for carry-on luggage""",3rd December 2022,False,Worst Airline Ever! I will never fly with this airline again. I checked in online where it said I was allowed a carry-on and personal item. When I get to the gate they charged us $170 CAD per person for carry-on luggage! I was told if I did not pay I would not get on the flight. Didn't want to get stuck in Medellin! Paid almost as much for carry-ons as I did for the flight.,A320,Family Leisure,Economy Class,Medellin to Miami,22-Nov,1,1,1,1,1,1,1,no
478,Thai Smile Airways,1,"""Worst service ever!""",2nd May 2023,True,"Worst service ever! First time I ever met such a break during passenger line-up for chcek-in. Without saying a word or even sorry, she just close the counter seeing me standing in front of her counter for almost 1 hour, and there is only 1 counter open for internet/mobile checked-in at that time (only 2 counters for mobile check-in, one is closed, and another one is just closed in front of me), at least she should have waited until she got her team to take turn, right? Even I have asked her that for now it’s only my group remaining in queue, could you please just have it done? She just not care and say: Madam, it is my break time! Oh My goodness, if I have missed my flight just because of this worst",A320,Family Leisure,Economy Class,Bangkok to Phnom Penh,23-May,2,3,3,1,1,1,1,no
479,Air Canada rouge,4,"""premium rouge seats uncomfortable""",29th July 2019,True,"Have flown this route a few times in ""Premium Rouge"" Firstly, it has always been late. On my most recent flight Manchester to Toronto no amenity kit in Premium Rouge, iPads lent out but no headphones, not a  word from the pilots. Food basic. On the return YYZ/MAN Premium breakfast is a slice of banana bread with a drink. Same aircraft both ways and the iPads were grubby, the seat trays dirty. I find the premium rouge seats uncomfortable when compared with Air Canada premium economy. Also, if you use the Rouge iPads, entertainment is only films, no music, games or moving map. Pretty poor experience. Having used the service a few times, have decided I will no longer use Rouge for any further flights.",Boeing 767-300,Solo Leisure,Premium Economy,Manchester to Toronto,19-Jul,1,2,1,2,1,1,2,no
480,SpiceJet,1,"""There was utter confusion and no clarity""",30th May 2022,True,"SG 953 on 19/5/2022 Delhi Terminal 1 to Shirdi International Terminal. The flight was scheduled to land at Shirdi at 4.50pm. Instead, the flight landed at Mumbai at 5.30pm. Announcement was made just before landing at Mumbai. Reason given was storm at Shirdi when actually there was no storm and 3 different flights from Chennai, Tirupati and Vizag (including one ATR) landed around the same time. This was confirmed from local authority at Shirdi. Passengers were in the aircraft for more than 3 hours in Mumbai, during this period there were only 2 announcements, 1st announcement after 1 hour of landing in Mumbai that flight will be taken to Nashik as it could not land in Shirdi after dark. 2nd announcement after 3.5 hours was that passengers were given 3 options: Option 1: stay at",Boeing 747,Business,Economy Class,Delhi to Shirdi,22-May,1,1,1,1,1,1,1,no
481,Thai Smile Airways,10,"""staff are very helpful""",14th June 2023,True,Very excited to fly with Thai Smile Airways with my children. The ground staff are very helpful and very friendly! The flight attendants are also greeting with nice smile! The flight take-off and landing are very smooth! If I have a chance definitely will fly with Thai Smile Airways again.,A320,Family Leisure,Economy Class,Bangkok to Hat Yai,23-Jun,5,5,5,5,5,5,5,yes
482,Corsair,1,"""end up on a charter plane""",25th July 2017,False,"I paid and book several months in advance a flight with the company Corsair and to my disappointment I end up on a charter plane of a Portuguese company flying from Montreal to Paris. Why pay for Corsair flight at a full price to end up on a foreign charter plane. Entertainment onboard only has old movies that I have seen in flight on other routes several years ago. No relation with the one that is posted on the Corsair site. Moreover the French leaves a lot to be desired on board. My mother tongue being French I myself had difficulty understanding. I call this stealing customers and this is the last time I would travel with Corsair. Pay the price for Corsair and finish with a charter company called Hi Fly, no thanks.",A340-300,Solo Leisure,Economy Class,Montreal to Paris,17-Jul,1,3,1,1,1,1,1,no
483,Thai Smile Airways,6,"""Staff are less friendly""",30th June 2023,False,Flight was 30 minutes late. No reason given. Staff are less friendly on this flight. More focused on their own lunch in the back behind the curtain than on passenger service.,A320,Solo Leisure,Economy Class,Bangkok to Hat Yai,23-Jun,1,2,1,3,1,1,3,yes
484,Thai Smile Airways,4,"""the temperature too hot""",17th July 2023,True,"Very unsatisfying, the air-conditioning was low and the temperature too hot. Furthermore I was asked to turn off ipad even though it was in flight mode. All tourists around me used mobile phones with Bluetooth but I was denied use my ipad with Bluetooth. People should be treated equally this is not acceptable.",A320-200,Business,Economy Class,Bangkok to Chiang Mai,23-Jul,2,2,1,4,1,1,3,no
485,Finnair,1,"""lounge in Helsinki was disgusting""",4th January 2023,True,Worse airline in business class. They didn't send my requested food for all passengers. They booked me on a flexible fare on return trip and while cancellation they don't want to refund the whole amount. The lounge in Helsinki was disgusting (no food options and very slow bar). The A350 cabin from Helsinki - Delhi was an old tattered plane with dirty seats and very uncomfortable shape of seats. Definitely not worth the money for business class. Finnair doesn't understand luxury at any level. The response from team is quite sad and what they do to satisfy any consumer is useless. Rather avoid specially if you are traveling with family or used to a bit of convenience and paying for comfort.,A350,Family Leisure,Business Class,Warsaw to Delhi via Helsinki,22-Dec,1,3,1,3,3,1,1,no
